session_id,prompt_id,model,token_type,is_sidechain,token_count
demo-044-fcca5162,demo-044-fcca5162:p002,claude-opus-4-8,cache_write_1h,0,5823
demo-044-fcca5162,demo-044-fcca5162:p003,claude-opus-4-8,input,0,1018
demo-044-fcca5162,demo-044-fcca5162:p003,claude-opus-4-8,output,0,530
demo-044-fcca5162,demo-044-fcca5162:p003,claude-opus-4-8,cache_read,0,180368
demo-044-fcca5162,demo-044-fcca5162:p003,claude-opus-4-8,cache_write_5m,0,8912
demo-044-fcca5162,demo-044-fcca5162:p003,claude-opus-4-8,cache_write_1h,0,813
demo-045-66a1a317,demo-045-66a1a317:p001,claude-fable-5,input,0,15573
demo-045-66a1a317,demo-045-66a1a317:p001,claude-fable-5,output,0,4004
demo-045-66a1a317,demo-045-66a1a317:p001,claude-fable-5,cache_read,0,241733
demo-045-66a1a317,demo-045-66a1a317:p001,claude-fable-5,cache_write_5m,0,58894
demo-045-66a1a317,demo-045-66a1a317:p001,claude-fable-5,cache_write_1h,0,17334
demo-045-66a1a317,demo-045-66a1a317:p002,claude-haiku-4-5,input,0,881
demo-045-66a1a317,demo-045-66a1a317:p002,claude-haiku-4-5,output,0,3864
demo-045-66a1a317,demo-045-66a1a317:p002,claude-haiku-4-5,cache_read,0,335578
demo-045-66a1a317,demo-045-66a1a317:p002,claude-haiku-4-5,cache_write_5m,0,22431
demo-045-66a1a317,demo-045-66a1a317:p002,claude-haiku-4-5,cache_write_1h,0,3399
demo-045-66a1a317,demo-045-66a1a317:p003,claude-haiku-4-5,input,1,2620
demo-045-66a1a317,demo-045-66a1a317:p003,claude-haiku-4-5,output,1,2315
demo-045-66a1a317,demo-045-66a1a317:p003,claude-haiku-4-5,cache_read,1,122264
demo-045-66a1a317,demo-045-66a1a317:p003,claude-haiku-4-5,cache_write_5m,1,16989
demo-045-66a1a317,demo-045-66a1a317:p003,claude-sonnet-4-6,input,0,1111
demo-045-66a1a317,demo-045-66a1a317:p003,claude-sonnet-4-6,output,0,2126
demo-045-66a1a317,demo-045-66a1a317:p003,claude-sonnet-4-6,cache_read,0,471875
demo-045-66a1a317,demo-045-66a1a317:p003,claude-sonnet-4-6,cache_write_5m,0,20563
demo-045-66a1a317,demo-045-66a1a317:p003,claude-sonnet-4-6,cache_write_1h,0,3168
demo-045-66a1a317,demo-045-66a1a317:p004,claude-haiku-4-5,input,0,354
demo-045-66a1a317,demo-045-66a1a317:p004,claude-haiku-4-5,output,0,1735
demo-045-66a1a317,demo-045-66a1a317:p004,claude-haiku-4-5,cache_read,0,434761
demo-045-66a1a317,demo-045-66a1a317:p004,claude-haiku-4-5,cache_write_5m,0,15780
demo-045-66a1a317,demo-045-66a1a317:p004,claude-haiku-4-5,cache_write_1h,0,7488
demo-046-6994d0af,demo-046-6994d0af:p001,claude-sonnet-4-6,input,0,15245
demo-046-6994d0af,demo-046-6994d0af:p001,claude-sonnet-4-6,output,0,1625
demo-046-6994d0af,demo-046-6994d0af:p001,claude-sonnet-4-6,cache_read,0,40720
demo-046-6994d0af,demo-046-6994d0af:p001,claude-sonnet-4-6,cache_write_5m,0,57109
demo-046-6994d0af,demo-046-6994d0af:p001,claude-sonnet-4-6,cache_write_1h,0,38355
demo-046-6994d0af,demo-046-6994d0af:p001,claude-sonnet-4-6,server_tool_use,0,6
demo-046-6994d0af,demo-046-6994d0af:p002,claude-opus-4-8,input,0,1438
demo-046-6994d0af,demo-046-6994d0af:p002,claude-opus-4-8,output,0,8390
demo-046-6994d0af,demo-046-6994d0af:p002,claude-opus-4-8,cache_read,0,1244764
demo-046-6994d0af,demo-046-6994d0af:p002,claude-opus-4-8,cache_write_5m,0,37235
demo-046-6994d0af,demo-046-6994d0af:p002,claude-opus-4-8,cache_write_1h,0,6758
demo-046-6994d0af,demo-046-6994d0af:p003,claude-opus-4-8,input,0,572
demo-046-6994d0af,demo-046-6994d0af:p003,claude-opus-4-8,output,0,3950
demo-046-6994d0af,demo-046-6994d0af:p003,claude-opus-4-8,cache_read,0,524489
demo-046-6994d0af,demo-046-6994d0af:p003,claude-opus-4-8,cache_write_5m,0,28037
demo-046-6994d0af,demo-046-6994d0af:p003,claude-opus-4-8,cache_write_1h,0,5828
demo-046-6994d0af,demo-046-6994d0af:p004,claude-opus-4-8,input,0,947
demo-046-6994d0af,demo-046-6994d0af:p004,claude-opus-4-8,output,0,4674
demo-046-6994d0af,demo-046-6994d0af:p004,claude-opus-4-8,cache_read,0,599607
demo-046-6994d0af,demo-046-6994d0af:p004,claude-opus-4-8,cache_write_5m,0,28035
demo-046-6994d0af,demo-046-6994d0af:p004,claude-opus-4-8,cache_write_1h,0,4007
demo-046-6994d0af,demo-046-6994d0af:p004,claude-opus-4-8,server_tool_use,0,2
demo-047-384829d9,demo-047-384829d9:p001,claude-opus-4-8,input,0,9245
demo-047-384829d9,demo-047-384829d9:p001,claude-opus-4-8,output,0,3439
demo-047-384829d9,demo-047-384829d9:p001,claude-opus-4-8,cache_read,0,550547
demo-047-384829d9,demo-047-384829d9:p001,claude-opus-4-8,cache_write_5m,0,84671
demo-047-384829d9,demo-047-384829d9:p001,claude-opus-4-8,cache_write_1h,0,41401
demo-047-384829d9,demo-047-384829d9:p002,claude-opus-4-8,input,0,1026
demo-047-384829d9,demo-047-384829d9:p002,claude-opus-4-8,output,0,4272
demo-047-384829d9,demo-047-384829d9:p002,claude-opus-4-8,cache_read,0,496033
demo-047-384829d9,demo-047-384829d9:p002,claude-opus-4-8,cache_write_5m,0,22480
demo-047-384829d9,demo-047-384829d9:p002,claude-opus-4-8,cache_write_1h,0,7972
demo-047-384829d9,demo-047-384829d9:p003,claude-fable-5,input,0,513
demo-047-384829d9,demo-047-384829d9:p003,claude-fable-5,output,0,1359
demo-047-384829d9,demo-047-384829d9:p003,claude-fable-5,cache_read,0,169731
demo-047-384829d9,demo-047-384829d9:p003,claude-fable-5,cache_write_5m,0,5036
demo-047-384829d9,demo-047-384829d9:p003,claude-fable-5,cache_write_1h,0,4765
demo-047-384829d9,demo-047-384829d9:p004,claude-opus-4-8,input,0,389
demo-047-384829d9,demo-047-384829d9:p004,claude-opus-4-8,output,0,540
demo-047-384829d9,demo-047-384829d9:p004,claude-opus-4-8,cache_read,0,214134
demo-047-384829d9,demo-047-384829d9:p004,claude-opus-4-8,cache_write_5m,0,9426
demo-047-384829d9,demo-047-384829d9:p004,claude-opus-4-8,cache_write_1h,0,1138
demo-047-384829d9,demo-047-384829d9:p004,claude-opus-4-8,server_tool_use,0,3
demo-047-384829d9,demo-047-384829d9:p005,claude-sonnet-4-6,input,0,817
demo-047-384829d9,demo-047-384829d9:p005,claude-sonnet-4-6,output,0,1757
demo-047-384829d9,demo-047-384829d9:p005,claude-sonnet-4-6,cache_read,0,480417
demo-047-384829d9,demo-047-384829d9:p005,claude-sonnet-4-6,cache_write_5m,0,18283
demo-047-384829d9,demo-047-384829d9:p005,claude-sonnet-4-6,cache_write_1h,0,1489
demo-047-384829d9,demo-047-384829d9:p006,claude-opus-4-8,input,0,418
demo-047-384829d9,demo-047-384829d9:p006,claude-opus-4-8,output,0,2015
demo-047-384829d9,demo-047-384829d9:p006,claude-opus-4-8,cache_read,0,400629
demo-047-384829d9,demo-047-384829d9:p006,claude-opus-4-8,cache_write_5m,0,17841
demo-047-384829d9,demo-047-384829d9:p006,claude-opus-4-8,cache_write_1h,0,713
demo-047-384829d9,demo-047-384829d9:p007,claude-sonnet-4-6,input,0,828
demo-047-384829d9,demo-047-384829d9:p007,claude-sonnet-4-6,output,0,3513
demo-047-384829d9,demo-047-384829d9:p007,claude-sonnet-4-6,cache_read,0,1054290
demo-047-384829d9,demo-047-384829d9:p007,claude-sonnet-4-6,cache_write_5m,0,20299
demo-047-384829d9,demo-047-384829d9:p007,claude-sonnet-4-6,cache_write_1h,0,2786
demo-047-384829d9,demo-047-384829d9:p008,claude-haiku-4-5,input,1,2784
demo-047-384829d9,demo-047-384829d9:p008,claude-haiku-4-5,output,1,1409
demo-047-384829d9,demo-047-384829d9:p008,claude-haiku-4-5,cache_read,1,55543
demo-047-384829d9,demo-047-384829d9:p008,claude-haiku-4-5,cache_write_5m,1,2757
demo-047-384829d9,demo-047-384829d9:p008,claude-sonnet-4-6,input,0,831
demo-047-384829d9,demo-047-384829d9:p008,claude-sonnet-4-6,output,0,2038
demo-047-384829d9,demo-047-384829d9:p008,claude-sonnet-4-6,cache_read,0,260825
demo-047-384829d9,demo-047-384829d9:p008,claude-sonnet-4-6,cache_write_5m,0,19611
demo-047-384829d9,demo-047-384829d9:p008,claude-sonnet-4-6,cache_write_1h,0,6428
demo-047-384829d9,demo-047-384829d9:p009,claude-haiku-4-5,input,0,1150
demo-047-384829d9,demo-047-384829d9:p009,claude-haiku-4-5,output,0,3306
demo-047-384829d9,demo-047-384829d9:p009,claude-haiku-4-5,cache_read,0,710743
demo-047-384829d9,demo-047-384829d9:p009,claude-haiku-4-5,cache_write_5m,0,11160
demo-047-384829d9,demo-047-384829d9:p009,claude-haiku-4-5,cache_write_1h,0,1929
demo-047-384829d9,demo-047-384829d9:p010,claude-sonnet-4-6,input,0,533
demo-047-384829d9,demo-047-384829d9:p010,claude-sonnet-4-6,output,0,1758
demo-047-384829d9,demo-047-384829d9:p010,claude-sonnet-4-6,cache_read,0,405130
demo-047-384829d9,demo-047-384829d9:p010,claude-sonnet-4-6,cache_write_5m,0,12481
demo-047-384829d9,demo-047-384829d9:p010,claude-sonnet-4-6,cache_write_1h,0,946
demo-047-384829d9,demo-047-384829d9:p011,claude-sonnet-4-6,input,0,1048
demo-047-384829d9,demo-047-384829d9:p011,claude-sonnet-4-6,output,0,5083
demo-047-384829d9,demo-047-384829d9:p011,claude-sonnet-4-6,cache_read,0,1213349
demo-047-384829d9,demo-047-384829d9:p011,claude-sonnet-4-6,cache_write_5m,0,27042
demo-047-384829d9,demo-047-384829d9:p011,claude-sonnet-4-6,cache_write_1h,0,4761
demo-047-384829d9,demo-047-384829d9:p012,claude-haiku-4-5,input,0,514
demo-047-384829d9,demo-047-384829d9:p012,claude-haiku-4-5,output,0,880
demo-047-384829d9,demo-047-384829d9:p012,claude-haiku-4-5,cache_read,0,286641
demo-047-384829d9,demo-047-384829d9:p012,claude-haiku-4-5,cache_write_5m,0,8967
demo-047-384829d9,demo-047-384829d9:p012,claude-haiku-4-5,cache_write_1h,0,3637
demo-047-384829d9,demo-047-384829d9:p013,claude-sonnet-4-6,input,0,305
demo-047-384829d9,demo-047-384829d9:p013,claude-sonnet-4-6,output,0,2714
demo-047-384829d9,demo-047-384829d9:p013,claude-sonnet-4-6,cache_read,0,725100
demo-047-384829d9,demo-047-384829d9:p013,claude-sonnet-4-6,cache_write_5m,0,31010
demo-047-384829d9,demo-047-384829d9:p013,claude-sonnet-4-6,cache_write_1h,0,7659
demo-047-384829d9,demo-047-384829d9:p014,claude-opus-4-8,input,0,796
demo-047-384829d9,demo-047-384829d9:p014,claude-opus-4-8,output,0,1357
demo-047-384829d9,demo-047-384829d9:p014,claude-opus-4-8,cache_read,0,652890
demo-047-384829d9,demo-047-384829d9:p014,claude-opus-4-8,cache_write_5m,0,33184
demo-047-384829d9,demo-047-384829d9:p014,claude-opus-4-8,cache_write_1h,0,5101
demo-047-384829d9,demo-047-384829d9:p015,claude-haiku-4-5,input,0,1111
demo-047-384829d9,demo-047-384829d9:p015,claude-haiku-4-5,output,0,1334
demo-047-384829d9,demo-047-384829d9:p015,claude-haiku-4-5,cache_read,0,294391
demo-047-384829d9,demo-047-384829d9:p015,claude-haiku-4-5,cache_write_5m,0,9353
demo-047-384829d9,demo-047-384829d9:p015,claude-haiku-4-5,cache_write_1h,0,5488
demo-047-384829d9,demo-047-384829d9:p016,claude-haiku-4-5,input,1,872
demo-047-384829d9,demo-047-384829d9:p016,claude-haiku-4-5,output,1,1719
demo-047-384829d9,demo-047-384829d9:p016,claude-haiku-4-5,cache_read,1,52364
demo-047-384829d9,demo-047-384829d9:p016,claude-haiku-4-5,cache_write_5m,1,6122
demo-047-384829d9,demo-047-384829d9:p016,claude-sonnet-4-6,input,0,558
demo-047-384829d9,demo-047-384829d9:p016,claude-sonnet-4-6,output,0,2090
demo-047-384829d9,demo-047-384829d9:p016,claude-sonnet-4-6,cache_read,0,429410
demo-047-384829d9,demo-047-384829d9:p016,claude-sonnet-4-6,cache_write_5m,0,25658
demo-047-384829d9,demo-047-384829d9:p016,claude-sonnet-4-6,cache_write_1h,0,4463
demo-047-384829d9,demo-047-384829d9:p017,claude-opus-4-8,input,0,317
demo-047-384829d9,demo-047-384829d9:p017,claude-opus-4-8,output,0,2985
demo-047-384829d9,demo-047-384829d9:p017,claude-opus-4-8,cache_read,0,608999
demo-047-384829d9,demo-047-384829d9:p017,claude-opus-4-8,cache_write_5m,0,17079
demo-047-384829d9,demo-047-384829d9:p017,claude-opus-4-8,cache_write_1h,0,5267
demo-047-384829d9,demo-047-384829d9:p018,claude-haiku-4-5,input,0,1273
demo-047-384829d9,demo-047-384829d9:p018,claude-haiku-4-5,output,0,1736
demo-047-384829d9,demo-047-384829d9:p018,claude-haiku-4-5,cache_read,0,616597
demo-047-384829d9,demo-047-384829d9:p018,claude-haiku-4-5,cache_write_5m,0,7311
demo-047-384829d9,demo-047-384829d9:p018,claude-haiku-4-5,cache_write_1h,0,6199
demo-047-384829d9,demo-047-384829d9:p019,claude-fable-5,input,0,748
demo-047-384829d9,demo-047-384829d9:p019,claude-fable-5,output,0,5911
demo-047-384829d9,demo-047-384829d9:p019,claude-fable-5,cache_read,0,2123919
demo-047-384829d9,demo-047-384829d9:p019,claude-fable-5,cache_write_5m,0,42741
demo-047-384829d9,demo-047-384829d9:p019,claude-fable-5,cache_write_1h,0,1411
demo-047-384829d9,demo-047-384829d9:p020,claude-opus-4-8,input,0,358
demo-047-384829d9,demo-047-384829d9:p020,claude-opus-4-8,output,0,1719
demo-047-384829d9,demo-047-384829d9:p020,claude-opus-4-8,cache_read,0,400257
demo-047-384829d9,demo-047-384829d9:p020,claude-opus-4-8,cache_write_5m,0,6866
demo-047-384829d9,demo-047-384829d9:p020,claude-opus-4-8,cache_write_1h,0,2694
demo-047-384829d9,demo-047-384829d9:p021,claude-sonnet-4-6,input,0,648
demo-047-384829d9,demo-047-384829d9:p021,claude-sonnet-4-6,output,0,6153
demo-047-384829d9,demo-047-384829d9:p021,claude-sonnet-4-6,cache_read,0,1339360
demo-047-384829d9,demo-047-384829d9:p021,claude-sonnet-4-6,cache_write_5m,0,48886
demo-047-384829d9,demo-047-384829d9:p021,claude-sonnet-4-6,cache_write_1h,0,767
demo-047-384829d9,demo-047-384829d9:p022,claude-haiku-4-5,input,0,856
demo-047-384829d9,demo-047-384829d9:p022,claude-haiku-4-5,output,0,1510
demo-047-384829d9,demo-047-384829d9:p022,claude-haiku-4-5,cache_read,0,489014
demo-047-384829d9,demo-047-384829d9:p022,claude-haiku-4-5,cache_write_5m,0,25630
demo-047-384829d9,demo-047-384829d9:p022,claude-haiku-4-5,cache_write_1h,0,947
demo-047-384829d9,demo-047-384829d9:p023,claude-sonnet-4-6,input,0,751
demo-047-384829d9,demo-047-384829d9:p023,claude-sonnet-4-6,output,0,1638
demo-047-384829d9,demo-047-384829d9:p023,claude-sonnet-4-6,cache_read,0,759214
demo-047-384829d9,demo-047-384829d9:p023,claude-sonnet-4-6,cache_write_5m,0,19824
demo-047-384829d9,demo-047-384829d9:p023,claude-sonnet-4-6,cache_write_1h,0,3496
demo-047-384829d9,demo-047-384829d9:p024,claude-opus-4-8,input,0,665
demo-047-384829d9,demo-047-384829d9:p024,claude-opus-4-8,output,0,3934
demo-047-384829d9,demo-047-384829d9:p024,claude-opus-4-8,cache_read,0,1398532
demo-047-384829d9,demo-047-384829d9:p024,claude-opus-4-8,cache_write_5m,0,23918
demo-047-384829d9,demo-047-384829d9:p024,claude-opus-4-8,cache_write_1h,0,982
demo-047-384829d9,demo-047-384829d9:p025,claude-opus-4-8,input,0,1357
demo-047-384829d9,demo-047-384829d9:p025,claude-opus-4-8,output,0,1227
demo-047-384829d9,demo-047-384829d9:p025,claude-opus-4-8,cache_read,0,333166
demo-047-384829d9,demo-047-384829d9:p025,claude-opus-4-8,cache_write_5m,0,16502
demo-047-384829d9,demo-047-384829d9:p025,claude-opus-4-8,cache_write_1h,0,6231
demo-047-384829d9,demo-047-384829d9:p026,claude-sonnet-4-6,input,0,345
demo-047-384829d9,demo-047-384829d9:p026,claude-sonnet-4-6,output,0,4113
demo-047-384829d9,demo-047-384829d9:p026,claude-sonnet-4-6,cache_read,0,927440
demo-047-384829d9,demo-047-384829d9:p026,claude-sonnet-4-6,cache_write_5m,0,5674
demo-047-384829d9,demo-047-384829d9:p026,claude-sonnet-4-6,cache_write_1h,0,5262
demo-047-384829d9,demo-047-384829d9:p027,claude-opus-4-8,input,0,901
demo-047-384829d9,demo-047-384829d9:p027,claude-opus-4-8,output,0,4580
demo-047-384829d9,demo-047-384829d9:p027,claude-opus-4-8,cache_read,0,1549983
demo-047-384829d9,demo-047-384829d9:p027,claude-opus-4-8,cache_write_5m,0,35732
demo-047-384829d9,demo-047-384829d9:p027,claude-opus-4-8,cache_write_1h,0,3095
demo-047-384829d9,demo-047-384829d9:p028,claude-haiku-4-5,input,0,1184
demo-047-384829d9,demo-047-384829d9:p028,claude-haiku-4-5,output,0,4673
demo-047-384829d9,demo-047-384829d9:p028,claude-haiku-4-5,cache_read,0,1481461
demo-047-384829d9,demo-047-384829d9:p028,claude-haiku-4-5,cache_write_5m,0,26066
demo-047-384829d9,demo-047-384829d9:p028,claude-haiku-4-5,cache_write_1h,0,390
demo-047-384829d9,demo-047-384829d9:p029,claude-opus-4-8,input,0,427
demo-047-384829d9,demo-047-384829d9:p029,claude-opus-4-8,output,0,9728
demo-047-384829d9,demo-047-384829d9:p029,claude-opus-4-8,cache_read,0,2516012
demo-047-384829d9,demo-047-384829d9:p029,claude-opus-4-8,cache_write_5m,0,21483
demo-047-384829d9,demo-047-384829d9:p029,claude-opus-4-8,cache_write_1h,0,2496
demo-047-384829d9,demo-047-384829d9:p030,claude-haiku-4-5,input,0,1394
demo-047-384829d9,demo-047-384829d9:p030,claude-haiku-4-5,output,0,634
demo-047-384829d9,demo-047-384829d9:p030,claude-haiku-4-5,cache_read,0,270724
demo-047-384829d9,demo-047-384829d9:p030,claude-haiku-4-5,cache_write_5m,0,17836
demo-047-384829d9,demo-047-384829d9:p030,claude-haiku-4-5,cache_write_1h,0,1498
demo-048-b3e19be6,demo-048-b3e19be6:_continuation,claude-opus-4-8,output,0,710
demo-048-b3e19be6,demo-048-b3e19be6:_continuation,claude-opus-4-8,cache_read,0,870973
demo-048-b3e19be6,demo-048-b3e19be6:p001,claude-opus-4-8,input,0,9681
demo-048-b3e19be6,demo-048-b3e19be6:p001,claude-opus-4-8,output,0,5676
demo-048-b3e19be6,demo-048-b3e19be6:p001,claude-opus-4-8,cache_read,0,282735
demo-048-b3e19be6,demo-048-b3e19be6:p001,claude-opus-4-8,cache_write_5m,0,88525
demo-048-b3e19be6,demo-048-b3e19be6:p001,claude-opus-4-8,cache_write_1h,0,16237
demo-048-b3e19be6,demo-048-b3e19be6:p001,claude-sonnet-4-6,input,1,2015
demo-048-b3e19be6,demo-048-b3e19be6:p001,claude-sonnet-4-6,output,1,1802
demo-048-b3e19be6,demo-048-b3e19be6:p001,claude-sonnet-4-6,cache_read,1,21746
demo-048-b3e19be6,demo-048-b3e19be6:p001,claude-sonnet-4-6,cache_write_5m,1,6089
demo-048-b3e19be6,demo-048-b3e19be6:p002,claude-sonnet-4-6,input,0,1166
demo-048-b3e19be6,demo-048-b3e19be6:p002,claude-sonnet-4-6,output,0,1868
demo-048-b3e19be6,demo-048-b3e19be6:p002,claude-sonnet-4-6,cache_read,0,164480
demo-048-b3e19be6,demo-048-b3e19be6:p002,claude-sonnet-4-6,cache_write_5m,0,17084
demo-048-b3e19be6,demo-048-b3e19be6:p002,claude-sonnet-4-6,cache_write_1h,0,7739
demo-048-b3e19be6,demo-048-b3e19be6:p003,claude-opus-4-8,input,0,382
demo-048-b3e19be6,demo-048-b3e19be6:p003,claude-opus-4-8,output,0,4955
demo-048-b3e19be6,demo-048-b3e19be6:p003,claude-opus-4-8,cache_read,0,752171
demo-048-b3e19be6,demo-048-b3e19be6:p003,claude-opus-4-8,cache_write_5m,0,33756
demo-048-b3e19be6,demo-048-b3e19be6:p003,claude-opus-4-8,cache_write_1h,0,1407
demo-048-b3e19be6,demo-048-b3e19be6:p004,claude-haiku-4-5,input,0,317
demo-048-b3e19be6,demo-048-b3e19be6:p004,claude-haiku-4-5,output,0,1810
demo-048-b3e19be6,demo-048-b3e19be6:p004,claude-haiku-4-5,cache_read,0,370838
demo-048-b3e19be6,demo-048-b3e19be6:p004,claude-haiku-4-5,cache_write_5m,0,25815
demo-048-b3e19be6,demo-048-b3e19be6:p004,claude-haiku-4-5,cache_write_1h,0,3101
demo-048-b3e19be6,demo-048-b3e19be6:p005,claude-fable-5,input,0,579
demo-048-b3e19be6,demo-048-b3e19be6:p005,claude-fable-5,output,0,3928
demo-048-b3e19be6,demo-048-b3e19be6:p005,claude-fable-5,cache_read,0,569575
demo-048-b3e19be6,demo-048-b3e19be6:p005,claude-fable-5,cache_write_5m,0,9385
demo-048-b3e19be6,demo-048-b3e19be6:p005,claude-fable-5,cache_write_1h,0,7712
demo-048-b3e19be6,demo-048-b3e19be6:p006,claude-opus-4-8,input,0,387
demo-048-b3e19be6,demo-048-b3e19be6:p006,claude-opus-4-8,output,0,727
demo-048-b3e19be6,demo-048-b3e19be6:p006,claude-opus-4-8,cache_read,0,239939
demo-048-b3e19be6,demo-048-b3e19be6:p006,claude-opus-4-8,cache_write_5m,0,13737
demo-048-b3e19be6,demo-048-b3e19be6:p006,claude-opus-4-8,cache_write_1h,0,3862
demo-048-b3e19be6,demo-048-b3e19be6:p007,claude-opus-4-8,input,0,1426
demo-048-b3e19be6,demo-048-b3e19be6:p007,claude-opus-4-8,output,0,3665
demo-048-b3e19be6,demo-048-b3e19be6:p007,claude-opus-4-8,cache_read,0,889034
demo-048-b3e19be6,demo-048-b3e19be6:p007,claude-opus-4-8,cache_write_5m,0,31413
demo-048-b3e19be6,demo-048-b3e19be6:p007,claude-opus-4-8,cache_write_1h,0,7382
demo-048-b3e19be6,demo-048-b3e19be6:p008,claude-haiku-4-5,input,0,484
demo-048-b3e19be6,demo-048-b3e19be6:p008,claude-haiku-4-5,output,0,5524
demo-048-b3e19be6,demo-048-b3e19be6:p008,claude-haiku-4-5,cache_read,0,803074
demo-048-b3e19be6,demo-048-b3e19be6:p008,claude-haiku-4-5,cache_write_5m,0,19293
demo-048-b3e19be6,demo-048-b3e19be6:p008,claude-haiku-4-5,cache_write_1h,0,843
demo-048-b3e19be6,demo-048-b3e19be6:p009,claude-opus-4-8,input,0,1217
demo-048-b3e19be6,demo-048-b3e19be6:p009,claude-opus-4-8,output,0,4513
demo-048-b3e19be6,demo-048-b3e19be6:p009,claude-opus-4-8,cache_read,0,574000
demo-048-b3e19be6,demo-048-b3e19be6:p009,claude-opus-4-8,cache_write_5m,0,20051
demo-048-b3e19be6,demo-048-b3e19be6:p009,claude-opus-4-8,cache_write_1h,0,7878
demo-049-b2e88d4b,demo-049-b2e88d4b:p001,claude-opus-4-8,input,0,8085
demo-049-b2e88d4b,demo-049-b2e88d4b:p001,claude-opus-4-8,output,0,612
demo-049-b2e88d4b,demo-049-b2e88d4b:p001,claude-opus-4-8,cache_read,0,4713
demo-049-b2e88d4b,demo-049-b2e88d4b:p001,claude-opus-4-8,cache_write_5m,0,70605
demo-049-b2e88d4b,demo-049-b2e88d4b:p001,claude-opus-4-8,cache_write_1h,0,9308
demo-049-b2e88d4b,demo-049-b2e88d4b:p002,claude-haiku-4-5,input,0,680
demo-049-b2e88d4b,demo-049-b2e88d4b:p002,claude-haiku-4-5,input,1,1851
demo-049-b2e88d4b,demo-049-b2e88d4b:p002,claude-haiku-4-5,output,0,1036
demo-049-b2e88d4b,demo-049-b2e88d4b:p002,claude-haiku-4-5,output,1,1777
demo-049-b2e88d4b,demo-049-b2e88d4b:p002,claude-haiku-4-5,cache_read,0,105100
demo-049-b2e88d4b,demo-049-b2e88d4b:p002,claude-haiku-4-5,cache_read,1,8525
demo-049-b2e88d4b,demo-049-b2e88d4b:p002,claude-haiku-4-5,cache_write_5m,0,7849
demo-049-b2e88d4b,demo-049-b2e88d4b:p002,claude-haiku-4-5,cache_write_5m,1,10465
demo-049-b2e88d4b,demo-049-b2e88d4b:p002,claude-haiku-4-5,cache_write_1h,0,274
demo-049-b2e88d4b,demo-049-b2e88d4b:p003,claude-sonnet-4-6,input,0,1008
demo-049-b2e88d4b,demo-049-b2e88d4b:p003,claude-sonnet-4-6,output,0,4211
demo-049-b2e88d4b,demo-049-b2e88d4b:p003,claude-sonnet-4-6,cache_read,0,445632
demo-049-b2e88d4b,demo-049-b2e88d4b:p003,claude-sonnet-4-6,cache_write_5m,0,9592
demo-049-b2e88d4b,demo-049-b2e88d4b:p003,claude-sonnet-4-6,cache_write_1h,0,2821
demo-049-b2e88d4b,demo-049-b2e88d4b:p004,claude-sonnet-4-6,input,0,1076
demo-049-b2e88d4b,demo-049-b2e88d4b:p004,claude-sonnet-4-6,output,0,4389
demo-049-b2e88d4b,demo-049-b2e88d4b:p004,claude-sonnet-4-6,cache_read,0,416798
demo-049-b2e88d4b,demo-049-b2e88d4b:p004,claude-sonnet-4-6,cache_write_5m,0,15630
demo-049-b2e88d4b,demo-049-b2e88d4b:p004,claude-sonnet-4-6,cache_write_1h,0,91
demo-049-b2e88d4b,demo-049-b2e88d4b:p004,claude-sonnet-4-6,server_tool_use,0,1
demo-049-b2e88d4b,demo-049-b2e88d4b:p005,claude-haiku-4-5,input,1,636
demo-049-b2e88d4b,demo-049-b2e88d4b:p005,claude-haiku-4-5,output,1,697
demo-049-b2e88d4b,demo-049-b2e88d4b:p005,claude-haiku-4-5,cache_read,1,54322
demo-049-b2e88d4b,demo-049-b2e88d4b:p005,claude-haiku-4-5,cache_write_5m,1,4334
demo-049-b2e88d4b,demo-049-b2e88d4b:p005,claude-sonnet-4-6,input,0,1548
demo-049-b2e88d4b,demo-049-b2e88d4b:p005,claude-sonnet-4-6,output,0,4941
demo-049-b2e88d4b,demo-049-b2e88d4b:p005,claude-sonnet-4-6,cache_read,0,774621
demo-049-b2e88d4b,demo-049-b2e88d4b:p005,claude-sonnet-4-6,cache_write_5m,0,30909
demo-049-b2e88d4b,demo-049-b2e88d4b:p005,claude-sonnet-4-6,cache_write_1h,0,266
demo-049-b2e88d4b,demo-049-b2e88d4b:p006,claude-opus-4-8,input,0,409
demo-049-b2e88d4b,demo-049-b2e88d4b:p006,claude-opus-4-8,output,0,486
demo-049-b2e88d4b,demo-049-b2e88d4b:p006,claude-opus-4-8,cache_read,0,94309
demo-049-b2e88d4b,demo-049-b2e88d4b:p006,claude-opus-4-8,cache_write_5m,0,6969
demo-049-b2e88d4b,demo-049-b2e88d4b:p006,claude-opus-4-8,cache_write_1h,0,4094
demo-050-58ef0b37,demo-050-58ef0b37:p001,claude-opus-4-8,input,0,15354
demo-050-58ef0b37,demo-050-58ef0b37:p001,claude-opus-4-8,output,0,5143
demo-050-58ef0b37,demo-050-58ef0b37:p001,claude-opus-4-8,cache_read,0,565700
demo-050-58ef0b37,demo-050-58ef0b37:p001,claude-opus-4-8,cache_write_5m,0,97956
demo-050-58ef0b37,demo-050-58ef0b37:p001,claude-opus-4-8,cache_write_1h,0,44682
demo-050-58ef0b37,demo-050-58ef0b37:p002,claude-opus-4-8,input,0,1161
demo-050-58ef0b37,demo-050-58ef0b37:p002,claude-opus-4-8,output,0,1696
